od,r0,r1,r2,r3,r4,r5,r6,r7,r8,r9,r10,r11,r12,r13,r14,r15,r16,r17,r18,r19,r20,r21,r22,r23,r24,r25,r26,r27,r28,r29,r30,r31,r32,r33,r34,r35,r36,r37,r38,r39,r40,r41,r42,r43,r44,r45,r46,r47,r48,r49,r50,r51,r52,r53,r54,r55,r56,r57,r58,r59,r60,r61,r62,r63,r64,r65,r66,r67,r68,r69,r70,r71,r72,r73,r74,r75,r76,r77,r78,r79,r80,r81,r82,r83,r84,r85,r86,r87,r88,r89,r90,r91,r92,r93,r94,r95,r96,r97,r98,r99
"(4, 10)",0.1,0.1,0.1,520.8238171439472,0.1,0.1,510.39687959848527,0.1,0.1,0.1,612.0868411402074,0.1,547.9996995571462,0.1,0.1,0.1,571.5010873919214,513.975190557655,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,607.1601466546017,0.1,542.7983123536158,0.1,0.1,0.1,309.82606530981764,0.1,0.1,0.1,0.1,512.7136044670347,0.1,0.1,0.1,438.2271063142349,0.1,0.1,0.1,0.1,0.1,454.57559225118285,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,456.42096712031923,498.55859502921396,0.1,0.1,0.1,518.5381588117988,0.1,0.1,456.446800974707,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,472.5351594949597,0.1,0.1,0.1,0.1,0.1,0.1,0.1,502.52251762725473,0.1,0.1,0.1,0.1,0.1,0.1
"(4, 11)",0.1,315.039978627667,0.1,0.1,0.1,0.1,0.1,159.19341700276993,304.8697850767261,0.1,282.45892192397247,0.1,0.1,0.1,323.66395717882915,0.1,124.40505105704884,0.1,303.73203450532634,0.1,0.1,0.1,183.41740108101408,0.1,0.1,144.19627206841002,0.1,198.6123223616344,215.64831116450804,0.1,0.1,0.1,0.1,0.1,0.1,240.47782043261066,213.43710241657718,0.1,0.1,0.1,235.55503558110246,0.1,0.1,0.1,167.6494613278399,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,250.07911503150237,124.66216797108983,0.1,0.1,0.1,0.1,0.1,0.1,0.1,141.3403302879037,0.1,0.1,0.1,0.1,0.1,0.1,0.1,259.3864950894005,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,243.55847116878175,0.1,0.1,0.1
"(4, 12)",0.1,0.1,0.1,0.1,0.1,0.1,0.1,345.19777263182334,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,170.92731467667204,0.1,199.05646840751376,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,127.62038086263652,0.1,245.5524028814841,0.1,206.7725755957649,0.1,274.98992769176334,0.1,191.21066701517984,0.1,0.1,248.10425609062557,0.1,0.1,0.1,0.1,0.1,120.09777973691983,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,157.80254698311924,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,191.00824263720347,0.1,0.1,0.1,0.1,0.1,225.7875655295068,0.1,0.1,156.25192909449402,204.84097555560058,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,141.24124744786548,0.1,0.1,0.1
"(4, 13)",0.1,66.41896469050067,0.1,126.35743542332185,14.473873578912404,0.1,0.1,0.1,0.1,26.560322222841748,0.1,53.875535655223366,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,129.59318976159935,0.1,0.1,0.1,0.1,0.1,0.1,0.1,119.28415321928262,0.1,0.1,116.579527648744,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,44.688635480686436,66.86748849098822,0.1,11.10719357348816,67.75395673511102,194.9025221786222,0.1,0.1,0.1,0.1,0.1,0.1,34.067074485506296,0.1,209.63888513942828,0.1,0.1,54.07524242716018,0.1,105.84329465119424,0.1,0.1,0.1,112.57724206385046,0.1,0.1,87.33344705776915,0.1,80.05973126778605,0.1,0.1,0.1,32.39209337303842,91.81738148191073,0.1,171.84391209155137,141.98472835745366,24.71049733668353,0.1,138.85204311278784,0.1,0.1,0.1,0.1,151.11030520467133,140.31259599235815,232.04367884144074,0.1,150.7363601619951,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"(4, 14)",0.1,0.1,201.62200033613988,0.1,0.1,0.1,0.1,196.60375176498414,0.1,0.1,0.1,0.1,0.1,0.1,169.92166302601453,0.1,0.1,0.1,147.58728199334524,305.8360488472804,0.1,0.1,0.1,0.1,0.1,250.63454343106145,0.1,198.74221310706065,0.1,335.29663375648255,72.11038801649194,201.29388632805234,0.1,0.1,0.1,0.1,0.1,0.1,0.1,186.44000600926177,0.1,0.1,0.1,0.1,0.1,0.1,250.55370984660672,180.6484133584979,0.1,0.1,0.1,0.1,152.94144227502989,0.1,0.1,0.1,182.53828803345567,0.1,0.1,141.94769221635374,155.58852025330916,276.3229171071315,0.1,139.83596235345908,0.1,0.1,0.1,0.1,113.52993848463362,0.1,145.1415144881152,109.28764101546822,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,176.27504262191508,0.1,242.3831216369084,0.1,0.1,238.8257632039216,0.1,0.1,224.23603804223455,0.1,0.1,282.65806448480356,0.1,0.1,156.7374210846842,315.7359236327112,0.1,0.1,0.1,0.1
"(4, 15)",461.2463713565728,0.1,0.1,0.1,0.1,0.1,0.1,449.31420240741585,0.1,531.220924625759,0.1,389.99771815130526,0.1,0.1,0.1,0.1,0.1,0.1,398.5659807245808,0.1,444.0186187731281,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,570.7323865293569,0.1,527.7993559316579,0.1,0.1,0.1,0.1,0.1,0.1,0.1,464.07469262716734,540.7145256733247,0.1,0.1,0.1,0.1,0.1,445.5968928137804,0.1,0.1,0.1,0.1,0.1,0.1,0.1,479.4049872906998,0.1,0.1,485.46842533328845,0.1,419.4048754818177,0.1,0.1,546.6528703874857,483.88362217922537,0.1,524.61762963871,0.1,0.1,0.1,623.8289382104424,506.142296696206,0.1,0.1,624.6123224318861,506.99450801215005,0.1,0.1,0.1,0.1,0.1,0.1,0.1,449.91501867991633,499.3939059727973,0.1,408.4725320117263,450.13529998247054,0.1,0.1,493.09751532162477,0.1,0.1,523.1678107289778,0.1,635.7421797946851,0.1
"(4, 16)",0.1,0.1,0.1,0.1,0.1,124.178325169863,146.46182309569534,0.1,0.1,0.1,0.1,265.870115378875,0.1,0.1,233.94380429118507,0.1,0.1,0.1,0.1,0.1,0.1,236.57643429159296,0.1,242.4584236934831,0.1,0.1,173.4479221271277,0.1,0.1,0.1,0.1,0.1,0.1,1e-07,0.1,0.1,261.3487046676707,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,196.84988741121697,148.0817900623308,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,125.0740750766086,145.91643144093612,190.23004081324348,0.1,205.52773044808862,247.01579300388536,0.1,0.1,0.1,309.0568037808879,0.1,0.1,0.1,0.1,0.1,203.11910118928998,259.72294630196643,0.1,245.8005730093754,195.44777524114264,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,232.02246563663755,0.1,0.1,0.1,0.1,0.1,0.1
"(4, 17)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(4, 18)",0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,226.3163254951218,0.1,193.13138063201552,142.2932045351277,0.1,65.43676482825674,24.36582385265254,0.1,0.1,40.047712670917754,0.1,0.1,0.1,0.1,0.1,0.1,0.1,83.02183917637011,0.1,0.1,0.1,0.1,0.1,0.1,92.8437497796569,0.1,0.1,32.42622778446456,27.218895693422056,0.1,46.20519015431229,0.1,0.1,50.53661431488689,75.46799919625406,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,116.4984996372634,129.0719809469166,0.1,0.1,192.23264250824005,72.15801323974998,0.1,157.2429254866806,0.1,90.3074365380968,1e-07,0.1,80.77465856325205,0.1,0.1,0.1,0.1,0.1,0.1,0.1,98.30385495874924,0.1,0.1,119.20636616816066,0.1,65.5949245477108,0.1,36.33525930887653,76.92908616965309,0.1,0.1,0.1,0.1,0.1
"(4, 19)",0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,77.74930657240816,0.1,154.42810452675337,0.1,135.6501242048086,0.1,0.1,103.31617131140477,231.33370802201188,38.28940876813645,0.1,0.1,183.3559419089396,0.1,52.44580477800035,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,147.48322745153172,48.82988962654558,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,100.83144967892287,0.1,0.1,211.3827530975857,0.1,0.1,0.1,0.1,0.1,12.641520909886239,0.1,0.1,203.487322557957,195.6792739403037,0.1,88.882368197774,0.1,0.1,0.1,198.873790510415,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,119.5245229305353,0.1,0.1,0.1,95.46626599941317,0.1,0.1,0.1,0.1,132.98786509248563,0.1,69.47248587012744,0.1
"(4, 20)",0.1,0.1,0.1,0.1,5.3323277356690255,0.1,72.11854843050943,0.1,0.1,192.3379405447037,213.850306785442,143.0172451484999,0.1,0.1,65.83354194885618,67.60188620113658,52.683605031323694,0.1,0.1,133.23822216286266,0.1,0.1,0.1,105.81177866191234,0.1,107.73962071305516,0.1,0.1,0.1,88.83701403475268,0.1,0.1,120.95048087173927,48.85129214560062,0.1,28.29057435331751,0.1,0.1,0.1,0.1,189.76657472247058,0.1,93.01395318916552,238.1483559325051,0.1,1e-07,206.1677322515285,0.1,0.1,0.1,0.1,0.1,0.1,0.1,11.64248611981725,9.209645043949166,0.1,0.1,0.1,0.1,0.1,103.18913669722934,0.1,0.1,0.1,25.488612349249863,0.1,0.1,0.1,0.1,0.1,0.1,0.1,52.86297741270819,65.11491525892595,1e-07,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,78.27074622155588,0.1,0.1,0.1,172.37925488374782,0.1,118.68032247291595,0.1,0.1,0.1
"(4, 21)",0.1,0.1,0.1,0.1,0.1,0.1,147.28119028774083,117.29575585447321,0.1,0.1,0.1,0.1,0.1,0.1,218.7836505253428,239.9246967683598,0.1,231.20040233783774,0.1,0.1,0.1,0.1,165.42091904400627,0.1,0.1,0.1,0.1,0.1,339.1374737759785,0.1,0.1,0.1,0.1,0.1,0.1,0.1,172.36795285746052,0.1,189.71956964002814,0.1,0.1,236.83093062414753,0.1,0.1,0.1,0.1,0.1,264.9585315864519,151.03798039440488,0.1,0.1,188.29723067639478,0.1,219.05194790459817,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,180.9066220859119,0.1,175.49492799947657,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,130.43570548263432,0.1,0.1,299.4937503875527,0.1,0.1,219.79089364926574,0.1,0.1,0.1,0.1,98.56430161001697,0.1,172.62663413597394,0.1,0.1,0.1,0.1,0.1,0.1,0.1,357.9456521310754,0.1
"(4, 22)",0.1,154.57816285359235,0.1,0.1,126.45433211169808,139.47675788589282,0.1,0.1,140.5174847740534,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,14.168784107539295,0.1,0.1,0.1,0.1,0.1,0.1,0.1,45.83129666939836,197.57955891535465,0.1,0.1,0.1,0.1,0.1,0.1,0.1,73.92161326892534,0.1,0.1,0.1,0.1,162.91497729248582,210.48111771787177,0.1,104.3198041854919,0.1,0.1,0.1,0.1,41.04070715871077,0.1,50.361227430588755,3.4374234599168574,0.1,26.998237901445364,0.1,0.1,0.1,0.1,0.1,0.1,162.49526867987916,0.1,0.1,0.1,0.1,0.1,221.12105170570499,0.1,0.1,51.81976832506007,104.09811803051339,0.1,37.73069056136091,0.1,0.1,0.1,0.1,0.1,107.20732234282211,0.1,101.7114532006334,0.1,0.1,0.1,125.14376951784472,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,119.14441475269912,84.03548197192305,0.1,127.50192859702965,0.1
"(4, 23)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(5, 0)",0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,210.36698043926796,0.1,0.1,0.1,0.1,239.87024966312268,291.0474332472551,281.2877962389559,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,325.9416933052866,180.4753853962103,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,298.06011000234383,0.1,0.1,0.1,0.1,267.94869182814597,0.1,0.1,332.6243675298198,385.59558575289964,0.1,164.67842393354266,0.1,0.1,237.52513441507915,0.1,0.1,293.8500644707676,0.1,0.1,411.25213471528554,0.1,0.1,0.1,0.1,0.1,0.1,0.1,326.36593328456263,417.3271100110518,0.1,0.1,0.1,0.1,0.1,0.1,390.517290164962,0.1,0.1,0.1,348.10517883721,0.1,0.1,285.6967954723664,0.1,0.1,0.1,344.5170747619019,0.1,419.79564366368453,0.1,0.1,0.1
"(5, 1)",0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,372.54174974120497,396.5307745010234,0.1,0.1,0.1,319.19456851850794,0.1,0.1,408.1419178685841,0.1,0.1,0.1,518.834038388591,0.1,0.1,0.1,0.1,368.3037649334462,0.1,330.2801550081994,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,369.834877669972,0.1,0.1,0.1,0.1,0.1,0.1,0.1,456.73924360980016,0.1,0.1,495.9054254656854,0.1,0.1,415.851554741209,0.1,0.1,0.1,351.95740284259335,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,329.264173786862,0.1,0.1,0.1,0.1,0.1,370.75451406066145,0.1,0.1,0.1,0.1,0.1,481.3494205779475,0.1,0.1
"(5, 2)",0.1,0.1,365.8528470267164,0.1,0.1,0.1,250.89851972307855,324.5879053003233,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,311.9236023718362,0.1,0.1,358.8311625179833,0.1,262.24783098124016,0.1,373.3802639782302,427.67837185584,238.53892963718764,241.2331401329691,0.1,324.01836609684483,314.5214869746523,0.1,349.9591527773298,0.1,0.1,0.1,0.1,272.0322969751177,0.1,384.4371988524021,0.1,280.7582513802089,0.1,246.22464986696713,0.1,0.1,0.1,0.1,0.1,217.12375163096826,0.1,0.1,0.1,0.1,285.39647427202857,0.1,0.1,0.1,365.3813037056566,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,278.03690760214425,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,336.23545893178783,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,334.7943692280585,0.1,0.1,0.1,321.3917780910261,0.1,0.1
"(5, 3)",482.3014309171791,0.1,0.1,0.1,377.6309669546507,0.1,411.28438221822825,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,422.03523099227726,0.1,0.1,0.1,0.1,386.7143886830847,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,535.1684792746548,0.1,513.9529123514241,0.1,319.2134758744044,0.1,0.1,0.1,0.1,375.93743365111555,0.1,0.1,0.1,264.0011875838921,360.00743927958,0.1,0.1,0.1,0.1,423.98103705302015,0.1,344.8797649150175,0.1,353.51049803616365,388.27873612429363,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,415.23167725899265,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,414.0604393377105,0.1,0.1,0.1,0.1,302.14931584586145,466.008551050841,0.1,0.1,350.10325040266326,0.1,413.1682302839111,274.48486340042524,0.1,423.4442473227158,0.1,272.7307967930911,0.1,0.1,0.1,0.1,0.1,392.59616485014027,0.1
"(5, 4)",0.1,0.1,231.5666506687346,0.1,0.1,220.64293292271762,0.1,0.1,0.1,0.1,0.1,0.1,91.82908627493673,0.1,0.1,194.327042138632,0.1,0.1,0.1,0.1,0.1,0.1,0.1,180.28194644816068,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,247.7107885045276,0.1,0.1,0.1,0.1,0.1,0.1,108.71495170260816,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,306.41861086183866,0.1,0.1,0.1,191.5696906184377,135.33857223897365,0.1,262.35832979473184,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,119.2519629219761,0.1,246.92148296835603,0.1,0.1,0.1,0.1,170.359132669001,0.1,0.1,0.1,164.80086928688658,0.1,0.1,216.45848098952771,309.65718043203594,267.1510957271056,146.2954375665946,0.1,0.1,0.1,0.1,0.1,229.69522312374775,273.42824967155696,197.93102564966006,302.7288309804507,0.1,0.1,0.1,0.1,213.58990183984352,0.1
"(5, 5)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(5, 6)",0.1,0.1,0.1,0.1,322.57665030187775,0.1,0.1,0.1,0.1,0.1,0.1,0.1,433.84709730927494,0.1,518.4436572943823,0.1,0.1,362.1728197568784,0.1,0.1,0.1,0.1,441.09095365692355,0.1,432.5791754889162,342.66185606018536,0.1,400.12941582257235,0.1,0.1,0.1,443.6177901037588,333.7274889798824,0.1,0.1,0.1,0.1,0.1,0.1,563.8350390171732,415.38863393110347,378.03982294784254,0.1,0.1,0.1,0.1,386.2564749306323,0.1,0.1,0.1,0.1,0.1,0.1,374.1221959641003,0.1,0.1,382.8825196680514,460.62034456032916,0.1,343.53994051890027,0.1,0.1,0.1,0.1,407.28620251251306,372.4039753917723,0.1,0.1,0.1,0.1,0.1,0.1,372.7151789501719,0.1,0.1,0.1,0.1,472.39179820806044,376.2277944426887,416.0073121663917,370.87861816608296,0.1,0.1,0.1,0.1,437.4720215109298,0.1,0.1,468.90249984940294,417.70383146512756,0.1,0.1,567.7020623477929,0.1,0.1,0.1,261.6547049023537,0.1,0.1,346.52917570869596
"(5, 7)",0.1,0.1,0.1,0.1,0.1,869.5599019996048,0.1,0.1,0.1,755.7791869068589,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,732.7527050321536,0.1,0.1,0.1,792.3387308012585,0.1,0.1,0.1,0.1,0.1,840.5183210914724,0.1,0.1,691.1933910897155,779.4350204710489,0.1,797.9070369345516,0.1,0.1,0.1,0.1,738.5598752887449,0.1,0.1,0.1,0.1,804.074215511324,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,744.6875341256828,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,802.4505977647252,0.1,0.1,0.1,0.1,871.1577026508091,0.1,0.1,0.1,745.3598072594401,0.1,774.0086877988446,0.1,0.1,731.3130836735627,0.1,0.1,0.1,874.3078254970194,701.3352554922193,0.1,821.4397939187279
"(5, 8)",0.1,0.1,0.1,0.1,0.1,339.89800603182726,0.1,0.1,0.1,440.75189484760944,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,419.89807082216976,0.1,454.3163758772305,0.1,0.1,0.1,0.1,0.1,0.1,293.9192485299218,0.1,0.1,384.9126996941243,0.1,0.1,0.1,432.6470965387132,0.1,0.1,450.0549892068247,0.1,0.1,0.1,0.1,0.1,0.1,559.809076687271,0.1,0.1,0.1,347.29394717964385,0.1,0.1,0.1,0.1,0.1,0.1,448.00156911282176,456.4953174720254,328.0985435956302,0.1,0.1,0.1,0.1,0.1,507.0340616677049,0.1,0.1,473.3024354422692,0.1,430.6308078223977,0.1,0.1,410.2876571676506,0.1,0.1,0.1,435.9015946353023,0.1,424.4157056712945,0.1,420.5553723731994,287.23102547922366,326.0775022450844,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,408.676335890872,0.1,0.1
"(5, 9)",0.1,0.1,0.1,864.4022972797657,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,808.7812998961192,0.1,0.1,792.7429691263047,0.1,0.1,0.1,0.1,676.4332768733727,0.1,770.5052021406452,0.1,0.1,0.1,725.0334337675604,0.1,856.0706037783342,0.1,705.1495785522643,890.3838239031351,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,684.7236716278109,0.1,931.3219132754555,781.6044430312826,0.1,0.1,791.2907605546638,0.1,749.7795227915192,0.1,0.1,0.1,0.1,0.1,0.1,0.1,826.0654689252417,0.1,0.1,0.1,827.5263625297586,0.1,0.1,916.4025944892206,694.5452995015203,815.3072598870057,908.2308928339139,0.1,753.349046971034,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,746.6375047829601,807.5616204825351
"(5, 10)",0.1,462.2577592640621,0.1,0.1,0.1,0.1,460.9025992186331,0.1,0.1,389.5481778481952,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,276.3177498553749,0.1,0.1,354.80147865934816,0.1,433.18411977398273,0.1,0.1,0.1,381.214072587305,0.1,0.1,533.1203843652532,0.1,0.1,0.1,423.5044531689434,0.1,0.1,0.1,365.47730569170193,0.1,0.1,0.1,291.06904236034063,0.1,0.1,0.1,0.1,0.1,0.1,504.4368344619028,0.1,0.1,0.1,303.9958538096198,0.1,0.1,0.1,0.1,0.1,0.1,0.1,377.88448536693835,0.1,0.1,0.1,0.1,0.1,0.1,0.1,356.1179322384224,0.1,0.1,364.43926962531344,0.1,446.47465093627454,0.1,0.1,0.1,0.1,0.1,377.9344251331667,0.1,0.1,0.1,0.1,434.6137550686026,0.1,0.1,400.7892730116073,0.1,0.1,0.1,0.1,402.09791410278314,0.1,364.75658733174015,0.1,0.1,0.1,0.1
"(5, 11)",0.1,243.1805693574899,95.9399285531726,340.0922314486272,130.13147670744223,0.1,0.1,206.81029836709513,0.1,0.1,96.7665843346986,0.1,230.53785662739972,0.1,0.1,302.3388603371995,0.1,229.82216263764707,0.1,0.1,0.1,224.37244504287492,0.1,0.1,0.1,0.1,188.722298993645,197.8048316180625,0.1,314.72252548027245,0.1,0.1,0.1,0.1,0.1,232.85206123374823,0.1,0.1,217.33762182852468,0.1,0.1,0.1,0.1,207.66656084487892,0.1,0.1,0.1,291.2475207389438,290.0163935176044,0.1,219.07515395896672,0.1,0.1,0.1,0.1,0.1,177.74950775061174,0.1,0.1,0.1,0.1,182.43737387387057,314.53557782153325,0.1,0.1,0.1,0.1,258.1568502193604,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,139.72589676753444,0.1,171.8447531093214,0.1,0.1,0.1,0.1,0.1,231.8248691399884,0.1,0.1,0.1,151.83807192378214,0.1,0.1,178.56974329094382,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"(5, 12)",0.1,0.1,0.1,0.1,0.1,0.1,197.6553473875202,0.1,0.1,257.6867165315541,0.1,0.1,0.1,0.1,0.1,171.18868016405028,0.1,70.52525674076597,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,214.62098379477274,0.1,0.1,250.24586299153594,0.1,0.1,0.1,0.1,0.1,0.1,273.7005190756925,0.1,0.1,0.1,0.1,286.9262049272412,258.43860774278767,0.1,187.8304561251774,0.1,200.3235615743266,0.1,0.1,0.1,0.1,0.1,0.1,0.1,140.68926093259455,204.7890875335782,0.1,0.1,0.1,0.1,0.1,0.1,196.84952757462332,0.1,0.1,0.1,163.78269298402267,0.1,214.02136629768322,0.1,0.1,256.99362532048804,0.1,0.1,190.7594743490914,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,165.8426059676055,299.96541067020223,190.96547719279664,0.1,129.44741083178326,0.1,0.1,0.1,0.1,0.1,1e-07,0.1,0.1,0.1
